tc_customer_id,tc_loyalty_program_id,custom_data_product_differentiator,tc_min_created_at,tc_max_created_at,number_of_txns,partnership_id,selling_price_usd,cost_per_point_usd,transfer_ratio_desc,transfer_ratio,start_date,end_date
21,AFFLYINGBLUE,,2022-01-07 04:00:48.459014,2022-02-23 04:02:25.682036,10,198,0.01270000000000000000,0.01150000000000000000,,1.0000,2018-09-17,2023-12-31
21,AVLIFEMILES,,2022-02-09 11:51:58.080417,2022-02-09 11:51:58.080417,1,392,0.01400000000000000000,0.01250000000000000000,,1.0000,2019-06-11,2023-12-31
21,BAAVIOS,,2022-01-07 04:00:48.445168,2022-02-19 11:23:34.717788,2,203,0.01320000000000000000,0.01200000000000000000,,1.0000,2018-09-17,2023-12-31
21,CMCONNECTMILES,,2022-01-18 04:01:28.841279,2022-02-17 04:01:33.865317,2,374,0.01700000000000000000,0.01500000000000000000,,1.0000,2019-06-11,2023-12-31
21,IBIBERIAPLUS,,2022-01-07 04:00:48.418934,2022-02-19 11:23:34.7089,4,317,0.01320000000000000000,0.01200000000000000000,,1.0000,2018-09-17,2023-12-31
21,IHGREWARDSCLUB,,2022-01-07 04:00:48.453417,2022-02-23 04:02:25.689591,21,201,0.00830000000000000000,0.00700000000000000000,,0.5000,2022-01-01,2024-12-31
21,MIMARRIOTTBONVOY,,2022-01-04 04:00:44.720798,2022-02-23 04:02:25.697966,22,484,0.01120000000000000000,0.01050000000000000000,,0.5000,2022-01-01,2024-12-31
22,ACAEROPLAN,,2022-01-01 02:17:19.558716,2022-02-28 23:53:24.615683,965,207,0.01172159051853566945,0.01085332455419969394,,1.0000,2021-10-07,
22,ACCORLECLUB,,2022-01-06 01:57:42.203102,2022-02-28 20:43:19.05056,36,455,0.01760075618063590880,0.01629699646355176741,,2.0000,2020-02-20,
22,AFFLYINGBLUE,,2022-01-01 00:01:55.498335,2022-02-28 22:29:24.029469,1214,208,0.01250000000000000000,0.01160000000000000000,,1.0000,2021-10-07,
22,AMCLUBPREMIER,,2022-01-02 07:16:31.490047,2022-02-28 16:49:38.209565,70,211,0.01080000000000000000,0.01000000000000000000,,1.0000,2021-04-20,
22,AVLIFEMILES,,2022-01-01 02:00:26.915812,2022-02-28 23:52:11.132176,419,227,0.01350000000000000000,0.01250000000000000000,,1.0000,2021-04-20,
22,AYFINNAIRPLUS,,2022-01-01 01:07:46.809152,2022-02-25 04:37:02.625834,32,320,0.00860000000000000000,0.00800000000000000000,,1.0000,2021-04-20,2024-04-30
